EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,DAYS_EMPLOYED,PAYMENT_RATE,INSTAL_DPD_MEAN,NAME_EDUCATION_TYPE_Higher_education,CODE_GENDER,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,DAYS_BIRTH,PREV_CNT_PAYMENT_MEAN,INSTAL_AMT_PAYMENT_SUM,APPROVED_AMT_DOWN_PAYMENT_MAX,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,INSTAL_PAYMENT_PERC_MEAN,OWN_CAR_AGE,AMT_ANNUITY,BURO_DAYS_CREDIT_MEAN,CC_CNT_DRAWINGS_CURRENT_MEAN,PREV_APP_CREDIT_PERC_MIN,SK_ID_CURR
0.1538025863067176,0.3492386250672647,,-2393.0,0.0482779168156358,0.25,False,1,,-17494,12.0,132022.17,11245.5,0.0,1.0,1.0,36459.0,-63.0,,1.0,336706
0.470456116119975,0.176745895190131,0.5846512697587761,-1698.0,0.0276210350584307,0.0,False,1,,-16270,52.0,72331.47,29461.5,0.7142857142857143,1.0,18.0,29781.0,-768.6666666666666,,0.8732099196646874,201413
0.5495965024956946,0.6548190907897122,0.7592744486071973,,0.1029681978798586,0.3720930232558139,False,0,,-24742,13.5,350185.815,8874.0,0.4,1.0,,26226.0,-1765.75,,0.8833922261484098,402229
0.4830501881366946,0.6151163527873436,,-401.0,0.0293564858706318,0.3271028037383177,False,0,0.8289473684210527,-19611,17.6,1556862.885,18000.0,0.0,0.9906542056074766,1.0,31770.0,-930.75,0.8289473684210527,0.0,291483
0.4014074137749511,0.2978328523749413,0.339085577538572,-871.0,0.0777183803457688,0.0,False,1,0.0,-12687,9.0,645585.66,9076.5,0.1666666666666666,0.9565217391304348,,30748.5,-518.0,1.0833333333333333,0.8171487603305785,330210
0.8106180215523969,0.2863311244338991,,,0.0343733333333333,0.0,False,1,,-21912,9.833333333333334,272010.015,15399.0,0.1666666666666666,1.0,,23202.0,-1316.1666666666667,,0.968054211035818,397663
,0.5701358636538923,,-697.0,0.0534228855721393,1.411764705882353,False,0,,-12616,12.0,200320.695,0.0,0.0,1.430469251693221,,48321.0,-2801.0,,0.9044994174061128,432630
,0.5035935720622414,,,0.0979549718574108,0.0,False,1,,-24604,12.0,48024.9,0.0,0.0,1.0,,23494.5,-135.0,,0.9044907104845484,125716
,0.6682968016231883,,-2058.0,0.0275843962760622,0.0413793103448275,False,0,0.4050632911392405,-17548,8.0,2123529.48,2250.0,0.0,1.0001105629238498,24.0,42079.5,-1126.0,0.4,0.0,387310
0.7151031019926098,0.3361520016003001,,,0.0293989983305509,4.846153846153846,False,1,,-21456,12.0,138988.305,14877.0,0.0,0.9230769230769232,,23773.5,-2824.0,,1.004985560115519,361220
0.646329897706246,0.6378461610479434,,-1089.0,0.05,0.0,False,0,,-10247,17.333333333333332,1491859.35,0.0,0.0,1.0,,9000.0,-612.0,,0.906649138116663,352214
0.5902333386185574,0.5975492758559527,0.8767113201180068,-874.0,0.0688,0.0,True,1,0.1904761904761904,-16854,27.0,956038.68,0.0,0.0,1.0,,12384.0,-377.0,0.8888888888888888,0.0,225144
0.7194907850918436,0.5919203020832245,,-523.0,0.0606470230862697,0.8421052631578947,False,0,,-10708,8.0,323062.695,0.0,0.0,0.8421052631578947,15.0,35937.0,-754.0,,0.9209868690081332,365733
,0.6961589239569551,,-532.0,0.02924,0.0,False,0,,-15320,18.666666666666668,138467.43,23080.5,0.0,1.0,,32895.0,-716.0,,1.0,285852
0.501075160239048,0.673434216570155,0.4402451739948489,-344.0,0.0931655039935294,0.1666666666666666,True,1,,-9481,12.0,194118.84,0.0,0.5,0.9166666666666666,,8293.5,-239.0,,0.0,122438
,0.6185429985638057,,,0.0655594541910331,0.7142857142857143,False,1,0.3709677419354839,-19288,18.866666666666667,1020415.725,5607.0,0.6875,0.923809523809524,19.0,18918.0,,0.365079365079365,0.0,101187
0.5424451438613613,0.6218344789378684,,-1276.0,0.05,0.0,False,0,,-13279,11.333333333333334,238403.745,0.0,0.0,1.0,,9000.0,-960.3333333333334,,0.9044964357521476,179826
0.6674577419214722,0.635625685087831,,-119.0,0.0680571428571428,0.0,True,0,,-12110,11.333333333333334,258942.87,8190.0,0.0,1.0,11.0,21438.0,-1424.25,,0.863265306122449,255561
,0.6087707803521087,,,0.075201092730308,0.0,False,1,,-21946,18.0,84950.685,0.0,0.0,1.0,,22297.5,,,1.0,325973
0.1830351672178103,0.6828033507798721,,-1625.0,0.02941875,2.2203389830508478,True,1,,-13888,10.0,166039.11000000002,22500.0,0.0,0.7966101694915254,,21181.5,-1163.0,,1.0,170023
0.6092756673894402,0.7413122939942054,,,0.0482654600301659,0.0,False,1,,-13835,8.0,88028.415,7686.0,0.0,1.0,,40320.0,-1119.0,,1.048762190547637,341584
0.5460231970049609,0.7131309587418265,0.5289903840658863,-116.0,0.0989,0.0,False,1,,-16171,24.0,230793.345,0.0,0.0,1.0,,8901.0,-1491.142857142857,,0.8256379100850547,286995
,0.6502875435203689,0.2655809356039179,-577.0,0.0483632598518571,0.0,False,0,,-19698,8.0,152457.93,40500.0,0.0,1.0,,24592.5,,,0.8209522843669185,352446
0.7106743858828587,0.1651825787021862,,,0.05,0.1384615384615384,False,0,,-21170,21.5,729571.6799999999,6851.7,0.0,1.0,14.0,9000.0,-1351.0,,0.8782715615668365,438897
0.0890438827498688,0.6521798711153507,,-1599.0,0.0398237743204124,0.5,True,1,0.0224719101123595,-14572,8.8,1314049.455,14301.0,0.0,0.9705882352941176,,31077.0,-1523.9166666666667,0.0208333333333333,0.8449085808915475,148920
0.5513812618027899,0.0260964063780728,0.9123255958147036,,0.0361346507109757,0.0,True,1,,-21085,17.0,205929.36,0.0,0.0,1.0,0.0,21510.0,-1961.25,,1.0,242644
0.3154721549257734,0.7279584745651991,,-3400.0,0.0323629383195375,0.48,True,1,,-19178,36.0,1253531.88,,0.0,0.88,18.0,40360.5,-1063.8333333333333,,0.8781558726673985,378835
,0.4639719871238903,,-1104.0,0.0611789960369881,0.0,True,1,,-8893,12.0,551849.04,0.0,0.0,1.21398461193706,,16672.5,,,1.0,448216
,0.7700252650804036,0.6340917916429326,-2897.0,0.0330490210403272,0.0,False,0,,-18326,24.0,5922172.35,,0.0,1.0,,65142.0,-1614.5,,0.8378560102553576,263244
0.6496203111237195,0.7607194106474781,,,0.0429203711612377,,False,1,,-19370,,,,,,26.0,9949.5,-636.8,,,406085
0.6496203111237195,0.2733456230685677,,,0.0565417325949367,1.1666666666666667,False,1,,-24266,21.6,1102849.695,0.0,0.0,0.8333333333333334,,10291.5,-1949.75,,0.8440243079000675,340673
0.4722533429586386,0.2009649551338985,0.5449537723335275,,0.032484375,0.4126984126984127,False,0,,-23763,29.4,718112.16,0.0,0.2941176470588235,1.0968688161769666,,18711.0,-459.75,0.0,0.7911392405063291,430832
0.5226973172821112,0.6703054417812693,0.7945973273804702,-2065.0,0.05,0.0,False,1,,-20604,21.75,3404624.445,0.0,0.375,1.7275257773353674,9.0,11250.0,-945.3,0.0,0.9198620573392898,117752
0.6986675550534175,0.3502730650690476,0.4988824132536365,-1979.0,0.0512441086549806,0.0,False,1,,-10667,23.77777777777778,2818614.375,3690.0,0.0833333333333333,1.0632701185453777,,35374.5,-1398.0,0.0,0.7030386894466081,456010
0.6127042441012546,0.4779299754466927,0.3599049231183725,-4633.0,0.0488771466314399,0.0,False,1,,-13447,13.333333333333334,254732.265,13500.0,0.0,1.0,,26640.0,-1134.2222222222222,,1.0664628889411396,159218
0.4258928980051529,0.6817177820529021,0.6459762210047704,-1329.0,0.0510538397328881,0.1153846153846153,False,1,0.6153846153846154,-17898,10.8,460644.435,6750.0,0.0,1.0,,22018.5,-1104.0555555555557,2.230769230769231,0.8782715615668365,162205
,0.6716957490447726,0.6546557143019868,-2372.0,0.0805216863815589,0.1666666666666666,False,1,,-18576,28.0,2233372.725,0.0,0.125,1.6618725850683935,,29866.5,,,0.8732105272312964,450893
0.1684161714286957,0.5574069664571539,0.6821586122470545,-805.0,0.0643833333333333,2.0,False,1,,-11965,7.0,104190.21,4500.0,0.1666666666666666,1.7022603035887185,,17383.5,-756.7692307692307,,0.0,237716
,0.6899067006246438,0.1361033177462051,-1051.0,0.067281296117044,1.1764705882352942,True,0,,-8496,12.0,310165.65,22050.0,0.4,0.8823529411764706,,19080.0,,,0.9044832701499916,353835
0.6738300778602003,0.6480214646919585,,-835.0,0.1084163186636684,0.0,False,0,,-17148,18.0,130286.475,0.0,0.0,1.0,8.0,6075.0,-1501.4,,1.0,411348
0.7922644738669378,0.7847237113129645,,-2321.0,0.0362819193009767,4.6,True,0,,-14836,8.0,247158.45,8995.5,0.0,0.6,6.0,13005.0,-1664.0,,0.8658008658008658,235058
,0.492879000095617,,-2232.0,0.03706,,False,0,,-18693,,,,,,20.0,41692.5,-1627.0,,,207242
0.4188542886233217,0.5587444645373902,0.8206114587378461,,0.0558303886925795,0.0,False,1,,-22834,4.0,38247.12,8478.0,0.0,1.0,,12798.0,-270.0,,1.2075641025641026,180655
0.3217352821966848,0.5579355945281842,0.4168339343999946,-1136.0,0.0544975828729281,0.25,False,0,,-12749,27.6,314577.27,,0.75,1.0,10.0,28408.5,-358.3333333333333,,0.8364001338240215,211276
0.4365064990977374,0.6795407203778642,,-5627.0,0.0293441740724041,0.6142857142857143,False,0,,-21583,15.2,1561395.24,4315.5,0.0,0.8714285714285714,17.0,36315.0,-972.5,,0.8782715615668365,337596
0.3825018041447388,0.0928615867414261,0.6985106419821924,-388.0,0.05,0.0,True,0,,-16920,10.0,27406.125,42430.5,0.0,1.0,,13500.0,-1239.8,,1.819918934568616,385219
,0.6205120055387733,0.4452961545346286,-1941.0,0.0794423214712204,1.0294117647058822,False,1,,-14745,14.0,317666.7,10368.0,0.0,0.9117647058823528,,23949.0,,,0.8055877243775333,233988
0.5442347412142162,0.6386338047648807,,,0.0651049204052098,0.0,False,1,,-19543,15.0,172596.015,12145.5,0.8,1.0,20.0,32391.0,-1180.0,,0.0,129084
,0.6204450622215657,0.4725550205456178,-3833.0,0.039763779527559,0.0,False,1,,-13285,11.333333333333334,270505.26,9000.0,0.0,1.0,1.0,48631.5,-666.0,,0.9665069566018611,338059
0.4848514754962666,0.0606912606158049,,-4384.0,0.0513736263736263,0.0,False,1,,-17374,18.0,391522.185,3577.5,0.0,1.0,,21037.5,,,1.0,366140
,0.6308721370677844,,-3512.0,0.0534286041166131,0.0,False,0,,-12433,10.0,148222.62,57645.0,0.0,1.0,1.0,46233.0,,,0.8732139514569165,399859
0.5388627065779676,0.1542654241327621,,-469.0,0.0598033421095051,0.8823529411764706,False,1,,-23360,14.571428571428571,1635330.15,8685.0,0.0,2.0209586607458605,,30051.0,-1327.2222222222222,0.0,0.8603238866396761,324103
0.5460231970049609,0.6017176036292368,,-2766.0,0.038337361878453,0.0,False,1,,-10436,8.0,206759.025,19570.5,0.0,1.0,,19984.5,-718.0,,1.0509908168197195,326119
0.7136313997323308,0.6218601901006808,0.5193649179817552,-3367.0,0.0561,0.275,False,1,,-14758,11.0,1763575.515,9053.64,0.0833333333333333,0.975,2.0,27769.5,-576.0,,0.8220529402093495,349545
0.7958031328748403,0.7297476157323871,,-1710.0,0.0323973256924546,0.0,True,0,,-16506,7.8,227385.27,9000.0,0.0,1.0,4.0,30528.0,-2129.0,0.0,0.9044867437117609,263442
0.7726311345553628,0.7124908128397242,0.4691083452122018,-4001.0,0.1051574590972413,0.1397849462365591,False,0,,-13672,13.25,1513061.235,10426.5,0.1538461538461538,0.978494623655914,2.0,93073.5,-794.0,0.0,0.0,227344
0.6986675550534175,0.2654822818822062,,-1528.0,0.0577467446688054,0.7222222222222222,False,0,0.9565217391304348,-18385,14.0,3105302.58,45000.0,0.0,0.9959660230849162,21.0,22032.0,-1606.5,1.2608695652173914,0.0,436826
0.4525335592581747,0.51465443235854,,,0.1059666666666666,2.583333333333333,False,1,,-21688,,56413.485,,,0.6666666666666666,28.0,14305.5,-1199.875,,,404478
0.3016248916841194,0.3420278293317465,,,0.029475,0.0735294117647058,False,1,,-23460,29.8,1632526.875,22500.0,0.1428571428571428,1.0343349526111874,,15916.5,-844.0,,0.8347245409015025,339162
0.7801436381572275,0.5484230043339112,,-427.0,0.0804376272172143,0.0,False,1,,-14851,9.0,124075.53,10003.5,0.0,1.0,,39834.0,-1600.6,,0.943922945065709,202512
0.7557400501752248,0.162144567666238,,-4526.0,0.0292384105960264,0.072289156626506,True,1,,-22837,18.5,3291984.135,24952.5,0.25,1.028714214797449,,19867.5,-1983.0,,0.8347212536407269,348393
,0.6548536892378126,0.6566235220554834,-348.0,0.0544558034616886,0.0,True,1,,-10449,7.333333333333333,67478.085,3168.0,0.2,1.0,,33894.0,,,0.8938019652305367,149080
,0.346277484297522,,-926.0,0.06683,0.4857142857142857,False,1,,-16256,12.666666666666666,276341.22000000003,31500.0,0.0,0.9714285714285714,,30073.5,-1872.5,,0.8497152113706432,135575
0.4722533429586386,0.5811234849444725,0.3568661929760144,-6580.0,0.05,0.1022727272727272,False,1,,-13234,14.571428571428571,1886097.42,31500.0,0.125,1.0730521739337222,12.0,13500.0,-1429.8181818181818,,0.8364001338240215,253965
0.6109913280868294,0.5991731705643311,0.5388645223942548,-764.0,0.0482779168156358,0.0,False,1,,-13999,18.0,230402.25,0.0,0.0,1.0,,36459.0,-940.4,,1.0,334383
0.3556387169923543,0.6762556549404096,0.3293282904616152,-1365.0,0.05,0.2,False,1,,-9405,12.0,366903.405,4495.5,0.0,0.96,,12375.0,-115.0,,0.8655385813822651,318700
0.3474182272002641,0.1459918214990302,0.6104721083146819,-5085.0,0.0468553563157546,0.0,True,0,,-18889,12.0,19790.73,1584.0,0.0,1.0,,25492.5,-1227.0,,1.0112294845954506,363549
0.7062051096536562,0.4762987996249837,0.2864505184797017,-2417.0,0.0453164104397568,0.6551724137931034,False,0,,-11876,18.0,1903436.415,7200.0,0.25,0.896551724137931,,45630.0,-2260.833333333333,,0.9099247264216586,440391
0.7062051096536562,0.6924179600078979,,-3606.0,0.1186690223792697,0.0,True,1,,-12692,10.0,85386.285,17999.46,0.0,1.0,,18135.0,-1632.3333333333333,,1.0,409335
,0.4005783864092738,,-143.0,0.0647714285714285,1.1886792452830188,False,1,,-11412,10.5,396170.145,27000.0,0.0,0.7735849056603774,,10201.5,-109.0,,1.111128535863407,134690
0.7281412993111438,0.7237375945015051,,-2996.0,0.03966,0.1621621621621621,False,1,,-17386,10.333333333333334,415035.405,9000.72,0.2857142857142857,1.0,,26770.5,-1195.0,0.0,0.0,221026
0.8106180215523969,0.6819929169141861,,-8708.0,0.0641420311100252,0.0,False,0,,-18844,12.0,34159.32,0.0,0.0,1.0,,35442.0,-1139.0,,1.0,339116
0.8245949709919925,0.0383185449720323,,-4378.0,0.0488916808758862,0.1380952380952381,False,1,0.2659574468085106,-15271,14.333333333333334,2438058.105,3483.0,0.1428571428571428,0.9857142857142858,16.0,24516.0,-2530.0,0.2631578947368421,0.0,187214
0.6041125998015721,0.6924971276882717,0.3977467936153781,-1828.0,0.0379007311586051,0.0,False,1,,-11462,14.142857142857142,1660444.785,26109.0,0.2666666666666666,1.0,,24259.5,-964.6,0.0,0.3,216420
0.3622772470384314,0.787287354223516,0.510798603476329,-6130.0,0.0560140495664775,0.017094017094017,False,1,0.6451612903225806,-19946,14.4,2229407.055,3.6,0.0,0.9914529914529916,,41049.0,-1004.4444444444443,2.0,0.0,437127
0.5442347412142162,0.5197052974715927,,,0.1082141754028961,0.6153846153846154,False,0,,-22358,12.0,163662.615,0.0,0.0,0.9230769230769232,,26802.0,-1094.0,,0.9209916176208311,336746
0.7136313997323308,0.3964532125154195,0.4364736798553756,-4256.0,0.0398309448972706,0.0,False,1,,-15018,12.0,556139.4299999999,18000.0,0.0,1.0,,30280.5,-912.3333333333334,,0.8450406675821274,392603
0.6212263380626669,0.5355857742633934,0.6798312128366453,-2763.0,0.05,0.4941176470588235,False,1,,-15978,15.77777777777778,1103038.74,17329.5,0.3333333333333333,0.8941176470588236,,19125.0,-1379.25,,0.8828735912389596,361703
0.6041125998015721,0.6008473364641432,,,0.0360842541436464,0.0,False,1,,-19526,12.0,73544.08499999999,7195.5,0.0,1.0,,28215.0,-600.6666666666666,,1.0049651184714976,449276
0.5226973172821112,0.5127206040232966,0.9039623424158396,,0.0424964247407937,0.1063829787234042,False,1,,-20725,14.571428571428571,950322.015,13500.0,0.2857142857142857,0.9787234042553192,,42790.5,-1635.6,,0.7610876634608732,300085
0.4722533429586386,0.7887667213568029,0.8953281057604223,,0.0313214285714285,0.0,False,1,,-23474,17.666666666666668,544497.48,13500.0,0.2857142857142857,1.7157499826723408,,3946.5,-1653.2222222222222,0.0,0.8347245409015025,229736
0.6512602186973006,0.3603760802640776,0.6630911823502345,,0.0562073599338432,8.21875,False,0,,-22113,9.6,1077048.495,32926.5,0.0,0.78125,,19575.0,-1539.8,0.0,0.7826703650003152,439772
0.8245949709919925,0.6604760107081881,0.5727231730365671,,0.0597994624767417,0.0,False,0,,-16403,11.333333333333334,91872.675,3150.0,0.0,1.0,11.0,31239.0,-1759.0,,0.9099728919960052,452810
0.3201633668633456,0.7110372651395529,0.1624492923415139,-645.0,0.0792,0.53125,False,1,0.6296296296296297,-17948,14.0,1326871.485,0.0,0.0,0.96875,,53460.0,-1772.0,1.3,0.0,420721
,0.4356383669954685,0.1479212725175359,-1119.0,0.0919626808182829,1.4444444444444444,True,0,,-10944,8.0,176601.96,0.0,0.0,0.8333333333333334,7.0,48348.0,,0.0,1.0,406707
0.6971469077844458,0.6129708073342508,,,0.0377,0.1388888888888889,False,1,0.0689655172413793,-21515,3.333333333333333,522145.395,16645.5,0.3333333333333333,0.9861111111111112,,25447.5,-2481.0,0.0689655172413793,0.0,397071
0.5136937663039473,0.4255803748772366,0.8138347257986697,-4868.0,0.0510589318600368,0.0,False,0,,-13676,12.0,121895.1,25074.0,0.0,1.0,,39924.0,-595.0,,1.2500224356098,299145
0.6971469077844458,0.7118139305564757,,-1921.0,0.0581700396188028,0.3333333333333333,True,1,,-16253,8.0,339766.425,0.0,0.0,0.8888888888888888,,9778.5,-1167.4444444444443,,1.0,178906
0.2032521136204725,0.0607012343699032,,-2941.0,0.0578418958031837,0.0,True,1,,-11426,6.0,23563.935,0.0,0.0,1.0,,17266.5,-1006.75,,0.8531383302864107,401893
0.1385128770585923,0.4751589112709324,0.7911306878539351,-15051.0,0.05,0.0,False,1,,-22203,44.0,177901.11000000002,0.0,0.6666666666666666,1.0,,16875.0,-1882.4444444444443,,0.7870297497245395,163994
0.25533177083329,0.0733490270029611,0.4603130986569176,,0.0512533333333333,0.0833333333333333,False,1,,-20948,12.0,63905.625,5076.0,0.0,1.0,,34596.0,-1740.2222222222222,,1.1111330049261083,446343
0.5316861425197883,0.3584276855602965,,-3505.0,0.0483275681017975,0.0,False,0,,-12239,7.0,221598.045,3663.0,0.0,1.5375865551518204,,28165.5,-270.0,,0.9265987025023168,142293
0.7309873696832169,0.5761063583270896,0.2247708480156026,-3058.0,0.0323919495455388,1.1071428571428572,False,1,,-10427,21.25,1515742.83,4243.5,0.0,0.9821428571428572,,31432.5,-2209.1428571428573,,0.8833962490263048,124578
0.520897599048938,0.4392761479866963,,-2409.0,0.0324207011686143,0.0,False,1,,-12711,24.0,117458.1,0.0,0.0,1.0,,26217.0,-1162.0,,0.8256309066362031,108547
0.5280927512030451,0.5212170904292006,,-3987.0,0.0544333214158026,0.0,False,1,0.1428571428571428,-11802,11.333333333333334,134969.715,0.0,0.0,1.0,,38367.0,-271.0,3.2857142857142856,0.9191059531485064,218051
0.2881295999178507,0.5163038509788982,0.1708182461232165,-1306.0,0.0546561604584527,0.6,False,1,,-9108,16.0,401213.745,9670.5,0.0,0.84,,17167.5,-570.0,,1.0,165135
0.4614823912998385,0.5227612283477409,,-1040.0,0.05741,0.3125,True,1,0.5,-15803,6.666666666666667,783380.655,12501.0,0.0,0.921875,6.0,25834.5,-359.5,1.15,1.0,109727
0.3842068130556564,0.6194867568877491,0.334453791363416,-2012.0,0.0269144297588227,0.4821428571428571,False,1,,-17226,20.0,1568104.29,8586.0,0.1666666666666666,0.9821428571428572,,35554.5,-1950.6,,0.8782694482542891,344390
0.3201633668633456,0.4923980176038443,,-1549.0,0.0322575788598889,0.1025641025641025,True,0,,-16248,21.0,525078.54,22491.0,0.0,0.9487179487179488,,48208.5,-947.2727272727273,,0.8347265708119281,442232
0.2837118826350007,0.1058663244527249,,-228.0,0.0355756526726548,0.1954022988505747,False,1,1.3,-9880,12.0,585151.74,0.0,0.2857142857142857,0.9540229885057472,,31261.5,-159.0,4.1,0.8256148903168624,193404
0.434733248750173,0.3199627548517696,,,0.0534531751914998,0.0,True,1,,-21255,12.0,199196.91,0.0,0.0,1.0,,38938.5,-890.5,,1.0,356317
0.2055981385493208,0.6618770723646102,,,0.0486326530612244,0.5,False,1,,-18680,6.0,28814.04,0.0,0.0,1.1526715447972438,,10723.5,-519.6666666666666,,0.9498621208322888,118854
0.6769925032909132,0.1554646262071482,,-1690.0,0.0426198461933291,1.03125,False,0,0.3176470588235294,-17251,13.2,2889162.72,4950.0,0.0,0.953125,8.0,21672.0,-1656.8,0.3372093023255814,0.0,150754
0.6178261467332483,0.5751662028047315,,-5471.0,0.0641582247949831,,False,1,,-15679,,,,,,,33516.0,-1194.0,,,321534
0.3046721837533529,0.2003126190984432,,-2574.0,0.1054142857142857,0.0,False,0,,-21533,9.333333333333334,190100.025,9054.0,0.25,1.0,,33205.5,-1376.0,,0.9098951344366584,455045
0.6430255641096323,0.4002003922303489,0.5937163403024269,-1772.0,0.03592,0.0,False,1,,-18977,12.0,58631.490000000005,13954.275,0.0,1.0,,16164.0,-1474.4,,1.1684356115414078,437468
0.5989262182569273,0.6739533898492436,0.6933536722213591,-2189.0,0.0264628571428571,0.0,False,1,,-15552,21.0,245081.565,7321.5,0.25,1.0,9.0,41679.0,-2159.6,,0.8938148015731141,224059
0.2750003523983893,0.2720141965227188,0.2078101969371683,-1370.0,0.06072,1.0625,False,1,,-10222,12.0,62625.15,0.0,0.0,0.625,,27324.0,-876.5,,0.904482583822145,416058
0.8016009030071296,0.6810768909191237,0.1775953828867263,-230.0,0.0469895287958115,0.0,False,0,,-14744,15.0,232238.25,0.0,0.0,1.0,8.0,16155.0,-2215.5,,0.8347327944753983,126788
0.6577838002083306,0.6747601448455508,,,0.0720868113522537,0.0,False,1,,-23326,18.0,296221.635,0.0,0.0,1.0,,9715.5,-432.0,,0.8859754132326534,225205
0.5478104658520093,0.6837687355386259,0.1691781302337254,-422.0,0.03543,0.0,True,1,,-10122,9.0,177619.59,90000.0,0.0,1.0,,31887.0,-561.8571428571429,,0.9044878094435864,400724
0.5442347412142162,0.426778265392327,,-2646.0,0.04237,0.0,False,1,,-16497,33.0,1368826.065,0.0,0.0,1.0,,38133.0,-1068.0,,0.7105062984293631,223135
0.7252764347002191,0.5832192630771369,,-332.0,0.0825542570951586,0.0,False,0,,-13336,12.0,23605.65,1705.5,0.0,1.0,,4450.5,-1091.6666666666667,,1.0109362496665777,425177
0.0288760241125464,0.5107645373712961,,-4.0,0.0324290484140233,0.5641025641025641,True,1,0.0,-11199,9.5,395251.11,9000.0,0.0,1.0,,24475.5,-615.8333333333334,2.1538461538461537,0.0,120242
0.2103502286944494,0.3011405563178119,,-101.0,0.0263785714285714,2.245614035087719,False,1,,-9119,18.5,819546.93,2700.0,0.125,1.0566607626987916,16.0,16618.5,-336.57142857142856,,0.9084906906113824,290651
0.475849908720221,0.4150313561314657,0.8487011009401774,-6033.0,0.0643360401241939,0.0975609756097561,False,1,,-14407,24.5,1000126.08,4950.0,0.25,0.975609756097561,,19395.0,-1073.5,0.0,0.0,250661
0.7032033049040319,0.4028067392156974,0.7275209403956404,-1951.0,0.0398397435897435,0.0294117647058823,False,0,,-18441,17.0,269259.255,9315.0,0.0,1.0,0.0,27967.5,-1527.6,,0.8988491154472442,237242
0.5298898341969072,0.7429402181962694,0.8347990698396149,-4080.0,0.0304255786180135,0.0,True,1,,-10866,10.857142857142858,931915.08,6300.0,0.1111111111111111,1.0,,36801.0,-1221.3333333333333,,0.7875752134328828,190479
,0.4425374085469394,,-264.0,0.0795370915513688,2.628571428571429,False,0,0.5135135135135135,-19655,11.5,373398.705,6300.45,0.4285714285714285,0.8666666666666667,,19453.5,,0.5135135135135135,0.0,345955
0.5814837058057234,0.6803164286328254,0.4970151000262831,-1010.0,0.1085394581861012,1.65,False,1,,-11211,9.0,331915.86,,0.0,0.85,,16587.0,-268.0,,0.8170602173380178,151302
0.2793353208976285,0.7000761760427172,0.4542869130755477,-1275.0,0.06072,0.0,False,1,,-14499,20.666666666666668,110020.77,0.0,0.3333333333333333,1.0,,27324.0,-875.875,,0.8503448060660904,226767
0.1446481462546413,0.6966813483122729,,-2090.0,0.03828,0.2457627118644068,False,1,0.3333333333333333,-21837,30.0,1473167.385,0.0,0.0,0.9491525423728814,,8613.0,-1243.142857142857,0.3043478260869565,0.8041149464376807,450539
0.2366108235287817,0.7288496502365328,0.6200384387808479,-913.0,0.0512389042844006,4.714285714285714,True,1,,-15408,12.0,89878.995,13212.0,0.0,1.0,,36859.5,-61.0,,0.9702548170671248,392772
0.4938628816996244,0.7049932827652612,,-1445.0,0.0381487341772151,6.828571428571428,False,1,,-21176,9.0,325676.79,18387.0,0.0,0.6857142857142857,,10849.5,-1543.8333333333333,,0.8225079210333902,256821
0.7449321846094795,0.6064924555660329,0.6251768682684384,-999.0,0.0790026473296501,0.0,False,1,,-18634,6.0,95943.105,13500.0,0.0,1.0,,24709.5,-1787.0,,1.1030643513789582,240878
0.5971924268337128,0.5861981535808329,,-113.0,0.0374641833810888,0.0,False,1,,-14743,6.0,45890.325,4500.0,0.0,1.0,,11767.5,-305.0,,1.0704622985531114,245204
0.4365064990977374,0.3673050937735825,,-1718.0,0.0275733375091345,2.6440677966101696,False,1,,-21365,27.2,2805912.225,16416.0,0.0,1.1069321050892282,16.0,47542.5,-1355.8,,0.8619389316266942,183746
0.2103502286944494,0.0891038939433094,0.073810758482133,-411.0,0.0794466772595569,0.0,False,1,,-11538,25.33333333333333,414611.28,5850.0,0.0,1.0,,22950.0,-642.0,,0.7911392405063291,387900
0.6801388218428291,0.6325154429024475,,-102.0,0.05,0.0,False,1,,-18245,12.0,20751.795,0.0,0.0,1.0,,22500.0,-1477.375,,0.9044980637473936,431711
0.4578995512067301,0.1422320685865723,0.188335910292995,-718.0,0.05,0.0,False,1,,-7700,14.0,176679.04499999998,0.0,0.0,1.0,,7875.0,-402.0,,0.9438775510204082,157089
,0.2337199577443111,,-1607.0,0.1186679174484052,0.125,False,1,,-16256,15.0,255395.61,0.0,0.0,0.9375,,28462.5,-1999.0,,0.9209798393531572,414946
0.8277026681625442,0.5055177571833342,,,0.0577010402906208,0.0,True,1,,-22439,14.5,79550.19,13500.0,0.0,1.0,,25159.5,-1270.5,,0.7875876191226274,388038
0.3791004853998145,0.4012033860583864,0.0580056973848713,-692.0,0.0515023488980672,0.0,False,1,,-8489,11.0,133905.06,7281.0,0.0,1.0,,14701.5,-238.33333333333331,,0.805593854638566,350778
,0.140269235615998,,-2322.0,0.0293730291226117,0.5,False,0,,-14935,9.0,352487.61,0.0,0.0,0.8333333333333334,,28503.0,,,0.9209744503862152,203030
,0.1501793376601483,0.3983843204795514,-2863.0,0.06118,0.0,False,0,,-10441,24.0,55360.8,12312.0,0.0,1.0,11.0,41296.5,-1031.5,,1.111138191567146,368272
0.7281412993111438,0.3405235422978756,,-1599.0,0.0790049872278311,1.6777777777777778,False,1,,-17352,21.0,1102338.27,0.0,0.0,0.8222222222222222,,40918.5,-1305.0,,0.8347313467855467,122701
